CRASH_DATE,CRASH_NUM
2017-06-01,255
2017-06-02,236
2017-06-03,198
2017-06-04,158
2017-06-05,223
2017-06-06,211
2017-06-07,213
2017-06-08,215
2017-06-09,240
2017-06-10,275
2017-06-11,179
2017-06-12,230
2017-06-13,195
2017-06-14,240
2017-06-15,207
2017-06-16,222
2017-06-17,204
2017-06-18,178
2017-06-19,205
2017-06-20,174
2017-06-21,176
2017-06-22,187
2017-06-23,231
2017-06-24,176
2017-06-25,159
2017-06-26,195
2017-06-27,191
2017-06-28,182
2017-06-29,216
2017-06-30,216
2017-07-01,220
2017-07-02,163
2017-07-03,185
2017-07-04,187
2017-07-05,199
2017-07-06,219
2017-07-07,242
2017-07-08,203
2017-07-09,157
2017-07-10,201
2017-07-11,200
2017-07-12,209
2017-07-13,205
2017-07-14,211
2017-07-15,199
2017-07-16,158
2017-07-17,240
2017-07-18,217
2017-07-19,217
2017-07-20,241
2017-07-21,281
2017-07-22,239
2017-07-23,209
2017-07-24,214
2017-07-25,232
2017-07-26,224
2017-07-27,253
2017-07-28,252
2017-07-29,272
2017-07-30,199
2017-07-31,272
2017-08-01,279
2017-08-02,260
2017-08-03,253
2017-08-04,234
2017-08-05,252
2017-08-06,217
2017-08-07,224
2017-08-08,236
2017-08-09,236
2017-08-10,229
2017-08-11,252
2017-08-12,274
2017-08-13,208
2017-08-14,220
2017-08-15,257
2017-08-16,273
2017-08-17,274
2017-08-18,276
2017-08-19,248
2017-08-20,204
2017-08-21,237
2017-08-22,257
2017-08-23,254
2017-08-24,226
2017-08-25,297
2017-08-26,233
2017-08-27,210
2017-08-28,265
2017-08-29,247
2017-08-30,258
2017-08-31,261
2017-09-01,315
2017-09-02,306
2017-09-03,252
2017-09-04,196
2017-09-05,304
2017-09-06,306
2017-09-07,311
2017-09-08,277
2017-09-09,314
2017-09-10,253
2017-09-11,274
2017-09-12,302
2017-09-13,323
2017-09-14,299
2017-09-15,376
2017-09-16,319
2017-09-17,251
2017-09-18,302
2017-09-19,333
2017-09-20,288
2017-09-21,337
2017-09-22,338
2017-09-23,328
2017-09-24,251
2017-09-25,296
2017-09-26,315
2017-09-27,267
2017-09-28,286
2017-09-29,359
2017-09-30,318
2017-10-01,249
2017-10-02,292
2017-10-03,346
2017-10-04,286
2017-10-05,301
2017-10-06,420
2017-10-07,347
2017-10-08,260
2017-10-09,269
2017-10-10,381
2017-10-11,400
2017-10-12,278
2017-10-13,356
2017-10-14,387
2017-10-15,224
2017-10-16,296
2017-10-17,314
2017-10-18,322
2017-10-19,331
2017-10-20,382
2017-10-21,302
2017-10-22,296
2017-10-23,382
2017-10-24,445
2017-10-25,310
2017-10-26,311
2017-10-27,328
2017-10-28,300
2017-10-29,277
2017-10-30,270
2017-10-31,304
2017-11-01,404
2017-11-02,406
2017-11-03,326
2017-11-04,380
2017-11-05,273
2017-11-06,300
2017-11-07,325
2017-11-08,314
2017-11-09,302
2017-11-10,559
2017-11-11,302
2017-11-12,306
2017-11-13,341
2017-11-14,292
2017-11-15,351
2017-11-16,294
2017-11-17,424
2017-11-18,351
2017-11-19,265
2017-11-20,284
2017-11-21,324
2017-11-22,296
2017-11-23,190
2017-11-24,236
2017-11-25,251
2017-11-26,225
2017-11-27,270
2017-11-28,274
2017-11-29,307
2017-11-30,293
2017-12-01,364
2017-12-02,335
2017-12-03,289
2017-12-04,318
2017-12-05,352
2017-12-06,329
2017-12-07,318
2017-12-08,400
2017-12-09,403
2017-12-10,247
2017-12-11,271
2017-12-12,315
2017-12-13,309
2017-12-14,354
2017-12-15,372
2017-12-16,354
2017-12-17,275
2017-12-18,354
2017-12-19,322
2017-12-20,286
2017-12-21,307
2017-12-22,363
2017-12-23,322
2017-12-24,344
2017-12-25,169
2017-12-26,284
2017-12-27,357
2017-12-28,316
2017-12-29,321
2017-12-30,361
2017-12-31,327
2018-01-01,333
2018-01-02,451
2018-01-03,379
2018-01-04,358
2018-01-05,370
2018-01-06,327
2018-01-07,208
2018-01-08,276
2018-01-09,275
2018-01-10,310
2018-01-11,339
2018-01-12,350
2018-01-13,287
2018-01-14,225
2018-01-15,260
2018-01-16,335
2018-01-17,397
2018-01-18,371
2018-01-19,358
2018-01-20,307
2018-01-21,208
2018-01-22,309
2018-01-23,333
2018-01-24,235
2018-01-25,287
2018-01-26,365
2018-01-27,241
2018-01-28,209
2018-01-29,259
2018-01-30,262
2018-01-31,254
2018-02-01,297
2018-02-02,330
2018-02-03,277
2018-02-04,321
2018-02-05,387
2018-02-06,294
2018-02-07,269
2018-02-08,364
2018-02-09,244
2018-02-10,272
2018-02-11,256
2018-02-12,436
2018-02-13,349
2018-02-14,365
2018-02-15,304
2018-02-16,349
2018-02-17,376
2018-02-18,247
2018-02-19,240
2018-02-20,388
2018-02-21,279
2018-02-22,263
2018-02-23,320
2018-02-24,305
2018-02-25,252
2018-02-26,338
2018-02-27,284
2018-02-28,280
2018-03-01,313
2018-03-02,355
2018-03-03,330
2018-03-04,239
2018-03-05,302
2018-03-06,294
2018-03-07,302
2018-03-08,283
2018-03-09,355
2018-03-10,317
2018-03-11,252
2018-03-12,270
2018-03-13,347
2018-03-14,297
2018-03-15,321
2018-03-16,347
2018-03-17,331
2018-03-18,289
2018-03-19,289
2018-03-20,295
2018-03-21,303
2018-03-22,293
2018-03-23,358
2018-03-24,238
2018-03-25,265
2018-03-26,289
2018-03-27,264
2018-03-28,280
2018-03-29,256
2018-03-30,294
2018-03-31,295
2018-04-01,225
2018-04-02,279
2018-04-03,327
2018-04-04,447
2018-04-05,336
2018-04-06,332
2018-04-07,280
2018-04-08,247
2018-04-09,335
2018-04-10,287
2018-04-11,306
2018-04-12,334
2018-04-13,358
2018-04-14,383
2018-04-15,289
2018-04-16,352
2018-04-17,304
2018-04-18,332
2018-04-19,372
2018-04-20,357
2018-04-21,242
2018-04-22,238
2018-04-23,350
2018-04-24,304
2018-04-25,331
2018-04-26,319
2018-04-27,371
2018-04-28,316
2018-04-29,267
2018-04-30,373
2018-05-01,387
2018-05-02,356
2018-05-03,359
2018-05-04,351
2018-05-05,388
2018-05-06,283
2018-05-07,353
2018-05-08,352
2018-05-09,338
2018-05-10,373
2018-05-11,363
2018-05-12,310
2018-05-13,287
2018-05-14,324
2018-05-15,335
2018-05-16,332
2018-05-17,325
2018-05-18,401
2018-05-19,291
2018-05-20,250
2018-05-21,385
2018-05-22,361
2018-05-23,365
2018-05-24,361
2018-05-25,444
2018-05-26,360
2018-05-27,340
2018-05-28,254
2018-05-29,301
2018-05-30,313
2018-05-31,425
2018-06-01,461
2018-06-02,396
2018-06-03,319
2018-06-04,387
2018-06-05,347
2018-06-06,313
2018-06-07,349
2018-06-08,386
2018-06-09,315
2018-06-10,345
2018-06-11,375
2018-06-12,334
2018-06-13,362
2018-06-14,364
2018-06-15,364
2018-06-16,387
2018-06-17,308
2018-06-18,381
2018-06-19,308
2018-06-20,318
2018-06-21,363
2018-06-22,390
2018-06-23,332
2018-06-24,318
2018-06-25,292
2018-06-26,316
2018-06-27,281
2018-06-28,339
2018-06-29,420
2018-06-30,365
2018-07-01,309
2018-07-02,352
2018-07-03,402
2018-07-04,318
2018-07-05,380
2018-07-06,380
2018-07-07,364
2018-07-08,296
2018-07-09,378
2018-07-10,354
2018-07-11,329
2018-07-12,321
2018-07-13,391
2018-07-14,322
2018-07-15,261
2018-07-16,359
2018-07-17,340
2018-07-18,325
2018-07-19,307
2018-07-20,375
2018-07-21,357
2018-07-22,271
2018-07-23,294
2018-07-24,304
2018-07-25,326
2018-07-26,335
2018-07-27,362
2018-07-28,308
2018-07-29,278
2018-07-30,304
2018-07-31,316
2018-08-01,382
2018-08-02,356
2018-08-03,381
2018-08-04,381
2018-08-05,275
2018-08-06,298
2018-08-07,362
2018-08-08,303
2018-08-09,305
2018-08-10,349
2018-08-11,353
2018-08-12,314
2018-08-13,322
2018-08-14,312
2018-08-15,307
2018-08-16,294
2018-08-17,359
2018-08-18,331
2018-08-19,264
2018-08-20,320
2018-08-21,289
2018-08-22,312
2018-08-23,302
2018-08-24,342
2018-08-25,345
2018-08-26,285
2018-08-27,338
2018-08-28,361
2018-08-29,314
2018-08-30,320
2018-08-31,384
2018-09-01,320
2018-09-02,257
2018-09-03,239
2018-09-04,415
2018-09-05,366
2018-09-06,338
2018-09-07,357
2018-09-08,274
2018-09-09,264
2018-09-10,321
2018-09-11,345
2018-09-12,313
2018-09-13,385
2018-09-14,414
2018-09-15,337
2018-09-16,308
2018-09-17,347
2018-09-18,312
2018-09-19,317
2018-09-20,379
2018-09-21,340
2018-09-22,309
2018-09-23,295
2018-09-24,319
2018-09-25,356
2018-09-26,320
2018-09-27,339
2018-09-28,390
2018-09-29,314
2018-09-30,258
2018-10-01,337
2018-10-02,317
2018-10-03,383
2018-10-04,306
2018-10-05,411
2018-10-06,313
2018-10-07,306
2018-10-08,295
2018-10-09,348
2018-10-10,393
2018-10-11,346
2018-10-12,378
2018-10-13,305
2018-10-14,274
2018-10-15,345
2018-10-16,339
2018-10-17,330
2018-10-18,336
2018-10-19,419
2018-10-20,343
2018-10-21,266
2018-10-22,314
2018-10-23,338
2018-10-24,333
2018-10-25,314
2018-10-26,329
2018-10-27,363
2018-10-28,283
2018-10-29,327
2018-10-30,302
2018-10-31,336
2018-11-01,302
2018-11-02,329
2018-11-03,299
2018-11-04,352
2018-11-05,368
2018-11-06,343
2018-11-07,281
2018-11-08,284
2018-11-09,381
2018-11-10,302
2018-11-11,260
2018-11-12,240
2018-11-13,358
2018-11-14,273
2018-11-15,400
2018-11-16,322
2018-11-17,381
2018-11-18,260
2018-11-19,325
2018-11-20,329
2018-11-21,269
2018-11-22,179
2018-11-23,240
2018-11-24,264
2018-11-25,232
2018-11-26,403
2018-11-27,365
2018-11-28,325
2018-11-29,312
2018-11-30,424
2018-12-01,350
2018-12-02,291
2018-12-03,328
2018-12-04,287
2018-12-05,319
2018-12-06,316
2018-12-07,388
2018-12-08,321
2018-12-09,261
2018-12-10,336
2018-12-11,351
2018-12-12,333
2018-12-13,414
2018-12-14,414
2018-12-15,330
2018-12-16,352
2018-12-17,330
2018-12-18,350
2018-12-19,319
2018-12-20,339
2018-12-21,376
2018-12-22,312
2018-12-23,265
2018-12-24,235
2018-12-25,155
2018-12-26,242
2018-12-27,305
2018-12-28,286
2018-12-29,410
2018-12-30,271
2018-12-31,379
2019-01-01,296
2019-01-02,212
2019-01-03,298
2019-01-04,276
2019-01-05,266
2019-01-06,189
2019-01-07,280
2019-01-08,234
2019-01-09,252
2019-01-10,239
2019-01-11,300
2019-01-12,582
2019-01-13,211
2019-01-14,268
2019-01-15,269
2019-01-16,307
2019-01-17,284
2019-01-18,315
2019-01-19,247
2019-01-20,246
2019-01-21,275
2019-01-22,304
2019-01-23,324
2019-01-24,385
2019-01-25,363
2019-01-26,319
2019-01-27,273
2019-01-28,343
2019-01-29,374
2019-01-30,177
2019-01-31,364
2019-02-01,393
2019-02-02,307
2019-02-03,215
2019-02-04,274
2019-02-05,294
2019-02-06,244
2019-02-07,328
2019-02-08,361
2019-02-09,289
2019-02-10,295
2019-02-11,348
2019-02-12,304
2019-02-13,380
2019-02-14,370
2019-02-15,348
2019-02-16,252
2019-02-17,244
2019-02-18,280
2019-02-19,306
2019-02-20,286
2019-02-21,278
2019-02-22,345
2019-02-23,344
2019-02-24,234
2019-02-25,283
2019-02-26,341
2019-02-27,271
2019-02-28,338
2019-03-01,340
2019-03-02,306
2019-03-03,218
2019-03-04,313
2019-03-05,344
2019-03-06,312
2019-03-07,289
2019-03-08,358
2019-03-09,329
2019-03-10,251
2019-03-11,267
2019-03-12,328
2019-03-13,289
2019-03-14,309
2019-03-15,381
2019-03-16,343
2019-03-17,294
2019-03-18,311
2019-03-19,325
2019-03-20,322
2019-03-21,299
2019-03-22,366
2019-03-23,328
2019-03-24,288
2019-03-25,308
2019-03-26,314
2019-03-27,295
2019-03-28,321
2019-03-29,341
2019-03-30,323
2019-03-31,249
2019-04-01,318
2019-04-02,280
2019-04-03,298
2019-04-04,363
2019-04-05,323
2019-04-06,294
2019-04-07,261
2019-04-08,344
2019-04-09,332
2019-04-10,317
2019-04-11,306
2019-04-12,396
2019-04-13,295
2019-04-14,328
2019-04-15,332
2019-04-16,272
2019-04-17,251
2019-04-18,318
2019-04-19,294
2019-04-20,318
2019-04-21,270
2019-04-22,291
2019-04-23,274
2019-04-24,281
2019-04-25,292
2019-04-26,400
2019-04-27,384
2019-04-28,261
2019-04-29,329
2019-04-30,347
2019-05-01,330
2019-05-02,308
2019-05-03,392
2019-05-04,357
2019-05-05,304
2019-05-06,322
2019-05-07,345
2019-05-08,318
2019-05-09,366
2019-05-10,389
2019-05-11,355
2019-05-12,276
2019-05-13,334
2019-05-14,349
2019-05-15,338
2019-05-16,335
2019-05-17,387
2019-05-18,352
2019-05-19,309
2019-05-20,321
2019-05-21,356
2019-05-22,412
2019-05-23,362
2019-05-24,356
2019-05-25,339
2019-05-26,244
2019-05-27,226
2019-05-28,379
2019-05-29,345
2019-05-30,383
2019-05-31,417
2019-06-01,344
2019-06-02,274
2019-06-03,320
2019-06-04,364
2019-06-05,410
2019-06-06,333
2019-06-07,427
2019-06-08,331
2019-06-09,285
2019-06-10,343
2019-06-11,354
2019-06-12,371
2019-06-13,358
2019-06-14,444
2019-06-15,402
2019-06-16,283
2019-06-17,316
2019-06-18,324
2019-06-19,344
2019-06-20,319
2019-06-21,334
2019-06-22,352
2019-06-23,326
2019-06-24,335
2019-06-25,408
2019-06-26,395
2019-06-27,348
2019-06-28,396
2019-06-29,371
2019-06-30,343
2019-07-01,395
2019-07-02,376
2019-07-03,399
2019-07-04,277
2019-07-05,359
2019-07-06,272
2019-07-07,263
2019-07-08,325
2019-07-09,307
2019-07-10,350
2019-07-11,334
2019-07-12,392
2019-07-13,377
2019-07-14,298
2019-07-15,358
2019-07-16,365
2019-07-17,339
2019-07-18,352
2019-07-19,392
2019-07-20,386
2019-07-21,286
2019-07-22,340
2019-07-23,322
2019-07-24,329
2019-07-25,332
2019-07-26,374
2019-07-27,352
2019-07-28,312
2019-07-29,329
2019-07-30,333
2019-07-31,327
2019-08-01,342
2019-08-02,395
2019-08-03,340
2019-08-04,300
2019-08-05,358
2019-08-06,302
2019-08-07,322
2019-08-08,335
2019-08-09,363
2019-08-10,338
2019-08-11,282
2019-08-12,336
2019-08-13,279
2019-08-14,316
2019-08-15,277
2019-08-16,330
2019-08-17,354
2019-08-18,251
2019-08-19,272
2019-08-20,316
2019-08-21,248
2019-08-22,292
2019-08-23,352
2019-08-24,361
2019-08-25,264
2019-08-26,363
2019-08-27,283
2019-08-28,290
2019-08-29,358
2019-08-30,321
2019-08-31,289
2019-09-01,295
2019-09-02,225
2019-09-03,382
2019-09-04,332
2019-09-05,333
2019-09-06,326
2019-09-07,313
2019-09-08,244
2019-09-09,320
2019-09-10,303
2019-09-11,321
2019-09-12,368
2019-09-13,410
2019-09-14,319
2019-09-15,284
2019-09-16,318
2019-09-17,273
2019-09-18,315
2019-09-19,296
2019-09-20,361
2019-09-21,347
2019-09-22,344
2019-09-23,350
2019-09-24,319
2019-09-25,310
2019-09-26,347
2019-09-27,390
2019-09-28,369
2019-09-29,281
2019-09-30,306
2019-10-01,304
2019-10-02,367
2019-10-03,336
2019-10-04,309
2019-10-05,292
2019-10-06,253
2019-10-07,332
2019-10-08,296
2019-10-09,324
2019-10-10,345
2019-10-11,439
2019-10-12,321
2019-10-13,261
2019-10-14,258
2019-10-15,307
2019-10-16,261
2019-10-17,288
2019-10-18,317
2019-10-19,309
2019-10-20,253
2019-10-21,317
2019-10-22,285
2019-10-23,314
2019-10-24,264
2019-10-25,308
2019-10-26,432
2019-10-27,311
2019-10-28,271
2019-10-29,271
2019-10-30,420
2019-10-31,453
2019-11-01,393
2019-11-02,305
2019-11-03,276
2019-11-04,298
2019-11-05,311
2019-11-06,294
2019-11-07,315
2019-11-08,327
2019-11-09,259
2019-11-10,231
2019-11-11,369
2019-11-12,547
2019-11-13,398
2019-11-14,326
2019-11-15,391
2019-11-16,322
2019-11-17,247
2019-11-18,301
2019-11-19,370
2019-11-20,308
2019-11-21,324
2019-11-22,368
2019-11-23,303
2019-11-24,231
2019-11-25,304
2019-11-26,362
2019-11-27,341
2019-11-28,188
2019-11-29,195
2019-11-30,340
2019-12-01,271
2019-12-02,258
2019-12-03,280
2019-12-04,305
2019-12-05,333
2019-12-06,301
2019-12-07,306
2019-12-08,214
2019-12-09,346
2019-12-10,303
2019-12-11,324
2019-12-12,355
2019-12-13,352
2019-12-14,307
2019-12-15,261
2019-12-16,326
2019-12-17,379
2019-12-18,325
2019-12-19,352
2019-12-20,392
2019-12-21,330
2019-12-22,312
2019-12-23,318
2019-12-24,288
2019-12-25,164
2019-12-26,239
2019-12-27,236
2019-12-28,279
2019-12-29,246
2019-12-30,300
2019-12-31,322
2020-01-01,293
2020-01-02,282
2020-01-03,275
2020-01-04,230
2020-01-05,165
2020-01-06,255
2020-01-07,254
2020-01-08,252
2020-01-09,287
2020-01-10,384
2020-01-11,282
2020-01-12,196
2020-01-13,282
2020-01-14,334
2020-01-15,299
2020-01-16,296
2020-01-17,398
2020-01-18,272
2020-01-19,195
2020-01-20,208
2020-01-21,389
2020-01-22,277
2020-01-23,336
2020-01-24,380
2020-01-25,294
2020-01-26,215
2020-01-27,203
2020-01-28,201
2020-01-29,231
2020-01-30,265
2020-01-31,344
2020-02-01,264
2020-02-02,221
2020-02-03,263
2020-02-04,244
2020-02-05,346
2020-02-06,359
2020-02-07,356
2020-02-08,275
2020-02-09,242
2020-02-10,264
2020-02-11,302
2020-02-12,323
2020-02-13,395
2020-02-14,562
2020-02-15,311
2020-02-16,311
2020-02-17,273
2020-02-18,252
2020-02-19,302
2020-02-20,277
2020-02-21,324
2020-02-22,284
2020-02-23,230
2020-02-24,224
2020-02-25,291
2020-02-26,403
2020-02-27,298
2020-02-28,340
2020-02-29,372
2020-03-01,258
2020-03-02,296
2020-03-03,302
2020-03-04,313
2020-03-05,263
2020-03-06,311
2020-03-07,316
2020-03-08,272
2020-03-09,347
2020-03-10,314
2020-03-11,241
2020-03-12,297
2020-03-13,320
2020-03-14,264
2020-03-15,217
2020-03-16,279
2020-03-17,184
2020-03-18,164
2020-03-19,160
2020-03-20,196
2020-03-21,137
2020-03-22,95
2020-03-23,123
2020-03-24,112
2020-03-25,123
2020-03-26,115
2020-03-27,134
2020-03-28,123
2020-03-29,82
2020-03-30,123
2020-03-31,118
2020-04-01,145
2020-04-02,136
2020-04-03,169
2020-04-04,137
2020-04-05,124
2020-04-06,110
2020-04-07,137
2020-04-08,127
2020-04-09,105
2020-04-10,152
2020-04-11,134
2020-04-12,113
2020-04-13,137
2020-04-14,130
2020-04-15,157
2020-04-16,128
2020-04-17,158
2020-04-18,178
2020-04-19,127
2020-04-20,158
2020-04-21,134
2020-04-22,156
2020-04-23,135
2020-04-24,169
2020-04-25,179
2020-04-26,179
2020-04-27,162
2020-04-28,177
2020-04-29,194
2020-04-30,147
2020-05-01,249
2020-05-02,245
2020-05-03,177
2020-05-04,186
2020-05-05,208
2020-05-06,171
2020-05-07,179
2020-05-08,194
2020-05-09,217
2020-05-10,207
2020-05-11,139
2020-05-12,177
2020-05-13,200
2020-05-14,190
2020-05-15,254
2020-05-16,209
2020-05-17,212
2020-05-18,181
2020-05-19,167
2020-05-20,207
2020-05-21,185
2020-05-22,239
2020-05-23,259
2020-05-24,223
2020-05-25,207
2020-05-26,249
2020-05-27,207
2020-05-28,222
2020-05-29,243
2020-05-30,219
2020-05-31,292
2020-06-01,216
2020-06-02,230
2020-06-03,229
2020-06-04,210
2020-06-05,254
2020-06-06,301
2020-06-07,205
2020-06-08,231
2020-06-09,232
2020-06-10,233
2020-06-11,218
2020-06-12,292
2020-06-13,254
2020-06-14,248
2020-06-15,238
2020-06-16,221
2020-06-17,221
2020-06-18,262
2020-06-19,316
2020-06-20,376
2020-06-21,253
2020-06-22,283
2020-06-23,221
2020-06-24,250
2020-06-25,254
2020-06-26,334
2020-06-27,263
2020-06-28,242
2020-06-29,274
2020-06-30,251
2020-07-01,257
2020-07-02,314
2020-07-03,311
2020-07-04,308
2020-07-05,341
2020-07-06,297
2020-07-07,298
2020-07-08,290
2020-07-09,264
2020-07-10,326
2020-07-11,301
2020-07-12,241
2020-07-13,312
2020-07-14,257
2020-07-15,305
2020-07-16,304
2020-07-17,343
2020-07-18,281
2020-07-19,260
2020-07-20,256
2020-07-21,242
2020-07-22,272
2020-07-23,245
2020-07-24,288
2020-07-25,339
2020-07-26,258
2020-07-27,301
2020-07-28,289
2020-07-29,270
2020-07-30,276
2020-07-31,322
2020-08-01,359
2020-08-02,285
2020-08-03,266
2020-08-04,246
2020-08-05,278
2020-08-06,308
2020-08-07,347
2020-08-08,304
2020-08-09,261
2020-08-10,327
2020-08-11,309
2020-08-12,276
2020-08-13,270
2020-08-14,379
2020-08-15,334
2020-08-16,276
2020-08-17,250
2020-08-18,289
2020-08-19,256
2020-08-20,273
2020-08-21,316
2020-08-22,325
2020-08-23,275
2020-08-24,268
2020-08-25,261
2020-08-26,264
2020-08-27,302
2020-08-28,348
2020-08-29,302
2020-08-30,265
2020-08-31,280
2020-09-01,273
2020-09-02,281
2020-09-03,298
2020-09-04,335
2020-09-05,308
2020-09-06,269
2020-09-07,228
2020-09-08,279
2020-09-09,213
2020-09-10,262
2020-09-11,292
2020-09-12,296
2020-09-13,261
2020-09-14,241
2020-09-15,256
2020-09-16,303
2020-09-17,266
2020-09-18,299
2020-09-19,319
2020-09-20,253
2020-09-21,276
2020-09-22,244
2020-09-23,249
2020-09-24,265
2020-09-25,323
2020-09-26,293
2020-09-27,284
2020-09-28,290
2020-09-29,231
2020-09-30,241
2020-10-01,302
2020-10-02,313
2020-10-03,357
2020-10-04,299
2020-10-05,238
2020-10-06,232
2020-10-07,264
2020-10-08,257
2020-10-09,292
2020-10-10,287
2020-10-11,232
2020-10-12,276
2020-10-13,247
2020-10-14,242
2020-10-15,280
2020-10-16,275
2020-10-17,255
2020-10-18,236
2020-10-19,255
2020-10-20,231
2020-10-21,283
2020-10-22,337
2020-10-23,294
2020-10-24,266
2020-10-25,207
2020-10-26,260
2020-10-27,266
2020-10-28,202
2020-10-29,181
2020-10-30,322
2020-10-31,308
2020-11-01,230
2020-11-02,226
2020-11-03,236
2020-11-04,237
2020-11-05,215
2020-11-06,313
2020-11-07,292
2020-11-08,200
2020-11-09,221
2020-11-10,237
2020-11-11,200
2020-11-12,259
2020-11-13,286
2020-11-14,256
2020-11-15,198
2020-11-16,215
2020-11-17,185
2020-11-18,215
2020-11-19,212
2020-11-20,258
2020-11-21,241
2020-11-22,207
2020-11-23,200
2020-11-24,319
2020-11-25,322
2020-11-26,158
2020-11-27,167
2020-11-28,229
2020-11-29,185
2020-11-30,180
2020-12-01,189
2020-12-02,244
2020-12-03,210
2020-12-04,263
2020-12-05,218
2020-12-06,181
2020-12-07,187
2020-12-08,202
2020-12-09,216
2020-12-10,238
2020-12-11,351
2020-12-12,338
2020-12-13,158
2020-12-14,193
2020-12-15,204
2020-12-16,210
2020-12-17,225
2020-12-18,273
2020-12-19,237
2020-12-20,211
2020-12-21,238
2020-12-22,244
2020-12-23,306
2020-12-24,220
2020-12-25,173
2020-12-26,227
2020-12-27,176
2020-12-28,205
2020-12-29,391
2020-12-30,189
2020-12-31,260
2021-01-01,252
2021-01-02,209
2021-01-03,151
2021-01-04,227
2021-01-05,225
2021-01-06,235
2021-01-07,195
2021-01-08,240
2021-01-09,201
2021-01-10,176
2021-01-11,165
2021-01-12,242
2021-01-13,197
2021-01-14,252
2021-01-15,259
2021-01-16,294
2021-01-17,218
2021-01-18,182
2021-01-19,224
2021-01-20,270
2021-01-21,224
2021-01-22,255
2021-01-23,240
2021-01-24,173
2021-01-25,249
2021-01-26,231
2021-01-27,222
2021-01-28,235
2021-01-29,252
2021-01-30,263
2021-01-31,239
2021-02-01,309
2021-02-02,247
2021-02-03,277
2021-02-04,323
2021-02-05,352
2021-02-06,363
2021-02-07,308
2021-02-08,310
2021-02-09,305
2021-02-10,278
2021-02-11,261
2021-02-12,329
2021-02-13,331
2021-02-14,259
2021-02-15,311
2021-02-16,251
2021-02-17,370
2021-02-18,293
2021-02-19,412
2021-02-20,356
2021-02-21,242
2021-02-22,297
2021-02-23,285
2021-02-24,230
2021-02-25,228
2021-02-26,275
2021-02-27,333
2021-02-28,195
2021-03-01,236
2021-03-02,217
2021-03-03,274
2021-03-04,228
2021-03-05,250
2021-03-06,263
2021-03-07,200
2021-03-08,226
2021-03-09,216
2021-03-10,208
2021-03-11,232
2021-03-12,249
2021-03-13,285
2021-03-14,177
2021-03-15,255
2021-03-16,219
2021-03-17,217
2021-03-18,226
2021-03-19,323
2021-03-20,314
2021-03-21,249
2021-03-22,250
2021-03-23,253
2021-03-24,235
2021-03-25,236
2021-03-26,296
2021-03-27,296
2021-03-28,220
2021-03-29,269
2021-03-30,252
2021-03-31,230
2021-04-01,264
2021-04-02,303
2021-04-03,327
2021-04-04,280
2021-04-05,255
2021-04-06,283
2021-04-07,262
2021-04-08,264
2021-04-09,278
2021-04-10,275
2021-04-11,210
2021-04-12,286
2021-04-13,260
2021-04-14,208
2021-04-15,246
2021-04-16,280
2021-04-17,265
2021-04-18,237
2021-04-19,267
2021-04-20,249
2021-04-21,235
2021-04-22,286
2021-04-23,291
2021-04-24,269
2021-04-25,213
2021-04-26,296
2021-04-27,337
2021-04-28,259
2021-04-29,292
2021-04-30,307
2021-05-01,317
2021-05-02,363
2021-05-03,286
2021-05-04,259
2021-05-05,313
2021-05-06,313
2021-05-07,323
2021-05-08,339
2021-05-09,278
2021-05-10,298
2021-05-11,256
2021-05-12,310
2021-05-13,280
2021-05-14,347
2021-05-15,272
2021-05-16,279
2021-05-17,282
2021-05-18,278
2021-05-19,284
2021-05-20,310
2021-05-21,388
2021-05-22,382
2021-05-23,284
2021-05-24,330
2021-05-25,337
2021-05-26,341
2021-05-27,329
2021-05-28,355
2021-05-29,330
2021-05-30,259
2021-05-31,259
2021-06-01,299
2021-06-02,311
2021-06-03,363
2021-06-04,439
2021-06-05,371
2021-06-06,354
2021-06-07,303
2021-06-08,363
2021-06-09,309
2021-06-10,339
2021-06-11,393
2021-06-12,410
2021-06-13,322
2021-06-14,327
2021-06-15,306
2021-06-16,340
2021-06-17,337
2021-06-18,362
2021-06-19,458
2021-06-20,319
2021-06-21,341
2021-06-22,325
2021-06-23,277
2021-06-24,316
2021-06-25,305
2021-06-26,389
2021-06-27,318
2021-06-28,297
2021-06-29,294
2021-06-30,362
2021-07-01,311
2021-07-02,352
2021-07-03,344
2021-07-04,347
2021-07-05,286
2021-07-06,357
2021-07-07,337
2021-07-08,273
2021-07-09,345
2021-07-10,308
2021-07-11,293
2021-07-12,268
2021-07-13,264
2021-07-14,268
2021-07-15,296
2021-07-16,325
2021-07-17,328
2021-07-18,309
2021-07-19,299
2021-07-20,332
2021-07-21,293
2021-07-22,290
2021-07-23,345
2021-07-24,382
2021-07-25,319
2021-07-26,298
2021-07-27,295
2021-07-28,336
2021-07-29,370
2021-07-30,371
2021-07-31,351
2021-08-01,355
2021-08-02,292
2021-08-03,306
2021-08-04,332
2021-08-05,323
2021-08-06,333
2021-08-07,312
2021-08-08,291
2021-08-09,311
2021-08-10,299
2021-08-11,319
2021-08-12,295
2021-08-13,325
2021-08-14,376
2021-08-15,297
2021-08-16,311
2021-08-17,256
2021-08-18,263
2021-08-19,298
2021-08-20,339
2021-08-21,381
2021-08-22,285
2021-08-23,281
2021-08-24,333
2021-08-25,320
2021-08-26,308
2021-08-27,365
2021-08-28,364
2021-08-29,336
2021-08-30,333
2021-08-31,329
